User_ID,Age,Gender,Occupation,Game_Type,Daily_Gaming_Hours,Weekly_Gaming_Hours,Primary_Gaming_Time,Sleep_Hours,Stress_Level,Focus_Level,Academic_or_Work_Score,Productivity_Level,Performance_Impact,Gaming_Intensity,Sleep_Quality,Overall_Performance,Age_Group,High_Stress,Performance_Category
U0710,21,Female,Student,Sports,1.8,12.6,Evening,4.6,6,4,84,85,Neutral,Light (0-2h),Poor (<5h),84.5,18-22,False,High
U0711,21,Female,Student,Strategy,5.9,41.3,Evening,6.7,9,6,62,59,Neutral,Heavy (4-6h),Adequate (5-7h),60.5,18-22,True,Medium
U0712,18,Male,Working Professional,Action,1.5,10.5,Morning,5.2,6,7,92,90,Neutral,Light (0-2h),Adequate (5-7h),91.0,18-22,False,Excellent
U0713,21,Female,Working Professional,Simulation,4.7,32.9,Morning,7.2,7,3,73,78,Neutral,Heavy (4-6h),Good (7h+),75.5,18-22,True,High
U0714,26,Male,Working Professional,Action,5.1,35.7,Night,5.1,3,6,85,87,Negative,Heavy (4-6h),Adequate (5-7h),86.0,23-27,False,High
U0715,27,Female,Student,Casual,3.9,27.3,Morning,6.3,4,4,58,63,Neutral,Moderate (2-4h),Adequate (5-7h),60.5,23-27,False,Medium
U0716,25,Female,Student,Action,3.5,24.5,Morning,6.9,3,6,71,68,Neutral,Moderate (2-4h),Adequate (5-7h),69.5,23-27,False,Medium
U0717,27,Female,Working Professional,Casual,1.4,9.8,Evening,7.6,6,8,64,60,Positive,Light (0-2h),Good (7h+),62.0,23-27,False,Medium
U0718,34,Male,Working Professional,Sports,5.5,38.5,Evening,6.9,7,8,61,61,Neutral,Heavy (4-6h),Adequate (5-7h),61.0,33+,True,Medium
U0719,23,Female,Working Professional,Action,3.1,21.7,Morning,6.8,8,3,82,82,Neutral,Moderate (2-4h),Adequate (5-7h),82.0,23-27,True,High
U0720,34,Male,Working Professional,Sports,3.3,23.1,Evening,8.4,5,8,64,66,Neutral,Moderate (2-4h),Good (7h+),65.0,33+,False,Medium
U0721,27,Male,Working Professional,Puzzle,0.9,6.3,Night,7.7,6,4,63,68,Positive,Light (0-2h),Good (7h+),65.5,23-27,False,Medium
U0722,31,Female,Student,Sports,0.8,5.6,Night,4.8,2,7,61,64,Neutral,Light (0-2h),Poor (<5h),62.5,28-32,False,Medium
U0723,34,Male,Student,Casual,4.5,31.5,Night,7.8,7,5,92,88,Neutral,Heavy (4-6h),Good (7h+),90.0,33+,True,High
U0724,27,Female,Working Professional,Casual,3.0,21.0,Evening,7.6,8,3,60,61,Neutral,Moderate (2-4h),Good (7h+),60.5,23-27,True,Medium
U0725,26,Male,Working Professional,Simulation,3.9,27.3,Morning,5.6,4,4,66,62,Neutral,Moderate (2-4h),Adequate (5-7h),64.0,23-27,False,Medium
U0726,30,Female,Working Professional,Simulation,0.5,3.5,Night,5.0,4,8,85,87,Neutral,Light (0-2h),Poor (<5h),86.0,28-32,False,High
U0727,22,Male,Student,Strategy,2.5,17.5,Morning,7.2,8,9,74,70,Neutral,Moderate (2-4h),Good (7h+),72.0,18-22,True,Medium
U0728,33,Male,Student,Sports,5.0,35.0,Night,7.3,5,9,56,54,Neutral,Heavy (4-6h),Good (7h+),55.0,33+,False,Low
U0729,33,Female,Student,Action,5.2,36.4,Morning,6.7,3,5,84,81,Neutral,Heavy (4-6h),Adequate (5-7h),82.5,33+,False,High
U0730,32,Male,Student,Puzzle,5.5,38.5,Night,7.5,9,6,85,80,Neutral,Heavy (4-6h),Good (7h+),82.5,28-32,True,High
U0731,31,Female,Working Professional,Casual,5.1,35.7,Night,6.1,7,3,61,66,Neutral,Heavy (4-6h),Adequate (5-7h),63.5,28-32,True,Medium
U0732,33,Female,Student,Casual,3.8,26.6,Morning,6.7,6,3,86,87,Neutral,Moderate (2-4h),Adequate (5-7h),86.5,33+,False,High
U0733,31,Female,Student,Sports,3.4,23.8,Night,6.2,7,7,59,58,Neutral,Moderate (2-4h),Adequate (5-7h),58.5,28-32,True,Low
U0734,24,Female,Working Professional,Sports,5.7,39.9,Morning,5.9,8,3,65,64,Negative,Heavy (4-6h),Adequate (5-7h),64.5,23-27,True,Medium
U0735,27,Female,Working Professional,Casual,3.3,23.1,Night,6.9,7,7,84,81,Neutral,Moderate (2-4h),Adequate (5-7h),82.5,23-27,True,High
U0736,20,Female,Student,Strategy,4.5,31.5,Morning,7.7,4,7,68,67,Neutral,Heavy (4-6h),Good (7h+),67.5,18-22,False,Medium
U0737,24,Male,Student,Puzzle,1.4,9.8,Evening,6.5,8,6,74,72,Neutral,Light (0-2h),Adequate (5-7h),73.0,23-27,True,Medium
U0738,31,Male,Student,Action,2.5,17.5,Night,5.1,2,9,59,59,Neutral,Moderate (2-4h),Adequate (5-7h),59.0,28-32,False,Low
U0739,35,Female,Student,Casual,1.7,11.9,Night,5.5,7,9,77,72,Neutral,Light (0-2h),Adequate (5-7h),74.5,33+,True,Medium
U0740,21,Male,Student,Simulation,3.8,26.6,Morning,4.9,2,6,84,80,Neutral,Moderate (2-4h),Poor (<5h),82.0,18-22,False,High
U0741,32,Female,Student,Strategy,1.4,9.8,Night,5.0,5,5,65,64,Neutral,Light (0-2h),Poor (<5h),64.5,28-32,False,Medium
U0742,31,Male,Student,Sports,2.5,17.5,Evening,7.8,3,9,67,69,Neutral,Moderate (2-4h),Good (7h+),68.0,28-32,False,Medium
U0743,25,Male,Working Professional,Strategy,2.1,14.7,Morning,5.2,6,5,81,81,Neutral,Moderate (2-4h),Adequate (5-7h),81.0,23-27,False,High
U0744,29,Male,Working Professional,Strategy,4.9,34.3,Morning,6.2,8,6,88,93,Neutral,Heavy (4-6h),Adequate (5-7h),90.5,28-32,True,Excellent
U0745,30,Male,Working Professional,Action,4.4,30.8,Evening,6.6,3,3,76,76,Neutral,Heavy (4-6h),Adequate (5-7h),76.0,28-32,False,High
U0746,34,Female,Working Professional,Sports,4.7,32.9,Night,7.1,4,7,58,63,Neutral,Heavy (4-6h),Good (7h+),60.5,33+,False,Medium
U0747,34,Male,Working Professional,Sports,4.4,30.8,Night,8.0,7,5,55,54,Neutral,Heavy (4-6h),Good (7h+),54.5,33+,True,Low
U0748,30,Male,Working Professional,Action,1.6,11.2,Morning,6.7,9,8,77,82,Neutral,Light (0-2h),Adequate (5-7h),79.5,28-32,True,High
U0749,24,Male,Working Professional,Simulation,3.5,24.5,Evening,6.1,4,7,89,88,Neutral,Moderate (2-4h),Adequate (5-7h),88.5,23-27,False,High
U0750,26,Male,Working Professional,Casual,4.7,32.9,Evening,5.1,2,9,89,93,Negative,Heavy (4-6h),Adequate (5-7h),91.0,23-27,False,Excellent
U0751,34,Female,Student,Action,5.9,41.3,Night,4.9,2,9,78,77,Negative,Heavy (4-6h),Poor (<5h),77.5,33+,False,High
U0752,35,Male,Working Professional,Puzzle,5.7,39.9,Evening,6.3,2,6,76,74,Neutral,Heavy (4-6h),Adequate (5-7h),75.0,33+,False,Medium
U0753,25,Male,Working Professional,Simulation,4.2,29.4,Night,7.8,4,8,79,82,Neutral,Heavy (4-6h),Good (7h+),80.5,23-27,False,High
U0754,31,Male,Student,Action,1.6,11.2,Evening,7.6,9,3,64,65,Positive,Light (0-2h),Good (7h+),64.5,28-32,True,Medium
U0755,34,Female,Working Professional,Puzzle,5.4,37.8,Night,6.4,9,3,78,83,Neutral,Heavy (4-6h),Adequate (5-7h),80.5,33+,True,High
U0756,23,Male,Student,Sports,3.2,22.4,Night,6.2,9,8,86,87,Neutral,Moderate (2-4h),Adequate (5-7h),86.5,23-27,True,High
U0757,33,Male,Student,Simulation,3.0,21.0,Evening,8.4,3,8,68,70,Neutral,Moderate (2-4h),Good (7h+),69.0,33+,False,Medium
U0758,27,Male,Student,Action,5.6,39.2,Evening,5.0,8,3,62,62,Negative,Heavy (4-6h),Poor (<5h),62.0,23-27,True,Medium
U0759,22,Female,Student,Puzzle,2.2,15.4,Evening,6.0,6,6,56,53,Neutral,Moderate (2-4h),Adequate (5-7h),54.5,18-22,False,Low
U0760,29,Male,Student,Sports,1.7,11.9,Evening,7.8,9,3,62,65,Positive,Light (0-2h),Good (7h+),63.5,28-32,True,Medium
U0761,22,Male,Working Professional,Sports,3.7,25.9,Night,6.8,7,9,79,81,Neutral,Moderate (2-4h),Adequate (5-7h),80.0,18-22,True,High
U0762,31,Female,Student,Sports,3.0,21.0,Evening,8.0,7,3,94,99,Neutral,Moderate (2-4h),Good (7h+),96.5,28-32,True,Excellent
U0763,20,Male,Student,Simulation,3.5,24.5,Night,8.3,9,8,72,77,Neutral,Moderate (2-4h),Good (7h+),74.5,18-22,True,Medium
U0764,24,Male,Student,Sports,4.9,34.3,Night,7.3,3,8,90,86,Neutral,Heavy (4-6h),Good (7h+),88.0,23-27,False,High
U0765,25,Female,Student,Simulation,5.4,37.8,Night,5.0,4,3,72,70,Negative,Heavy (4-6h),Poor (<5h),71.0,23-27,False,Medium
U0766,31,Male,Working Professional,Action,2.3,16.1,Night,6.9,9,9,56,56,Neutral,Moderate (2-4h),Adequate (5-7h),56.0,28-32,True,Low
U0767,27,Male,Student,Puzzle,2.2,15.4,Morning,5.5,3,3,89,86,Neutral,Moderate (2-4h),Adequate (5-7h),87.5,23-27,False,High
U0768,23,Male,Student,Puzzle,1.3,9.1,Evening,8.3,4,3,94,94,Positive,Light (0-2h),Good (7h+),94.0,23-27,False,Excellent
U0769,19,Male,Student,Simulation,1.0,7.0,Night,5.1,7,5,79,75,Neutral,Light (0-2h),Adequate (5-7h),77.0,18-22,True,High
U0770,28,Female,Working Professional,Action,1.8,12.6,Evening,6.5,8,3,72,67,Neutral,Light (0-2h),Adequate (5-7h),69.5,28-32,True,Medium
U0771,21,Male,Student,Puzzle,0.7,4.9,Night,7.0,2,5,90,94,Positive,Light (0-2h),Adequate (5-7h),92.0,18-22,False,Excellent
U0772,35,Male,Student,Simulation,2.7,18.9,Evening,4.8,5,9,64,64,Neutral,Moderate (2-4h),Poor (<5h),64.0,33+,False,Medium
U0773,27,Male,Student,Action,5.8,40.6,Evening,6.7,2,3,84,88,Neutral,Heavy (4-6h),Adequate (5-7h),86.0,23-27,False,High
U0774,34,Female,Student,Strategy,2.0,14.0,Night,5.5,8,5,95,93,Neutral,Light (0-2h),Adequate (5-7h),94.0,33+,True,Excellent
U0775,35,Female,Working Professional,Strategy,3.4,23.8,Night,4.8,3,6,62,59,Neutral,Moderate (2-4h),Poor (<5h),60.5,33+,False,Medium
U0776,26,Male,Working Professional,Puzzle,3.3,23.1,Morning,7.7,7,8,71,73,Neutral,Moderate (2-4h),Good (7h+),72.0,23-27,True,Medium
U0777,18,Female,Student,Action,3.0,21.0,Night,6.9,2,8,63,68,Neutral,Moderate (2-4h),Adequate (5-7h),65.5,18-22,False,Medium
U0778,20,Male,Student,Casual,1.5,10.5,Evening,6.7,9,9,80,83,Neutral,Light (0-2h),Adequate (5-7h),81.5,18-22,True,High
U0779,30,Male,Student,Action,4.2,29.4,Evening,5.9,8,9,93,93,Negative,Heavy (4-6h),Adequate (5-7h),93.0,28-32,True,Excellent
U0780,29,Male,Student,Simulation,2.5,17.5,Night,5.3,2,4,56,55,Neutral,Moderate (2-4h),Adequate (5-7h),55.5,28-32,False,Low
U0781,26,Female,Student,Action,2.2,15.4,Morning,7.4,5,6,78,73,Neutral,Moderate (2-4h),Good (7h+),75.5,23-27,False,High
U0782,34,Female,Student,Simulation,5.9,41.3,Morning,7.1,3,9,72,76,Neutral,Heavy (4-6h),Good (7h+),74.0,33+,False,Medium
U0783,20,Male,Working Professional,Simulation,4.1,28.7,Morning,6.8,4,3,92,89,Neutral,Heavy (4-6h),Adequate (5-7h),90.5,18-22,False,Excellent
U0784,35,Female,Working Professional,Action,5.3,37.1,Evening,7.4,6,4,56,61,Neutral,Heavy (4-6h),Good (7h+),58.5,33+,False,Low
U0785,31,Female,Student,Casual,4.0,28.0,Night,8.3,2,9,75,76,Neutral,Moderate (2-4h),Good (7h+),75.5,28-32,False,High
U0786,26,Female,Working Professional,Puzzle,3.1,21.7,Morning,5.9,2,8,69,64,Neutral,Moderate (2-4h),Adequate (5-7h),66.5,23-27,False,Medium
U0787,20,Male,Student,Strategy,2.7,18.9,Evening,5.8,2,8,69,70,Neutral,Moderate (2-4h),Adequate (5-7h),69.5,18-22,False,Medium
U0788,18,Female,Working Professional,Strategy,2.2,15.4,Morning,7.0,3,3,85,86,Neutral,Moderate (2-4h),Adequate (5-7h),85.5,18-22,False,High
U0789,25,Male,Working Professional,Action,3.1,21.7,Night,8.3,2,9,76,79,Neutral,Moderate (2-4h),Good (7h+),77.5,23-27,False,High
U0790,20,Male,Student,Sports,3.0,21.0,Morning,5.0,2,3,79,79,Neutral,Moderate (2-4h),Poor (<5h),79.0,18-22,False,High
U0791,19,Female,Working Professional,Sports,2.2,15.4,Morning,7.0,3,3,58,61,Neutral,Moderate (2-4h),Adequate (5-7h),59.5,18-22,False,Low
U0792,31,Male,Working Professional,Casual,3.9,27.3,Night,6.1,2,6,79,81,Neutral,Moderate (2-4h),Adequate (5-7h),80.0,28-32,False,High
U0793,21,Male,Student,Simulation,4.8,33.6,Morning,6.3,7,7,67,63,Neutral,Heavy (4-6h),Adequate (5-7h),65.0,18-22,True,Medium
U0794,32,Male,Student,Strategy,5.5,38.5,Morning,5.0,6,5,81,83,Negative,Heavy (4-6h),Poor (<5h),82.0,28-32,False,High
U0795,35,Male,Student,Sports,0.8,5.6,Evening,5.7,8,7,77,76,Neutral,Light (0-2h),Adequate (5-7h),76.5,33+,True,High
U0796,22,Male,Student,Simulation,3.8,26.6,Night,5.7,2,7,92,97,Neutral,Moderate (2-4h),Adequate (5-7h),94.5,18-22,False,Excellent
U0797,20,Female,Student,Casual,5.2,36.4,Evening,6.2,5,4,95,93,Neutral,Heavy (4-6h),Adequate (5-7h),94.0,18-22,False,Excellent
U0798,28,Female,Working Professional,Puzzle,4.3,30.1,Morning,8.4,7,9,92,96,Neutral,Heavy (4-6h),Good (7h+),94.0,28-32,True,Excellent
U0799,25,Male,Working Professional,Simulation,1.1,7.7,Morning,8.0,2,6,69,64,Positive,Light (0-2h),Good (7h+),66.5,23-27,False,Medium
U0800,30,Male,Student,Puzzle,1.8,12.6,Morning,7.4,7,9,79,77,Positive,Light (0-2h),Good (7h+),78.0,28-32,True,High
U0801,24,Female,Student,Action,0.9,6.3,Morning,4.6,3,4,73,75,Neutral,Light (0-2h),Poor (<5h),74.0,23-27,False,Medium
U0802,35,Male,Student,Strategy,1.6,11.2,Morning,5.2,6,8,66,66,Neutral,Light (0-2h),Adequate (5-7h),66.0,33+,False,Medium
U0803,21,Female,Student,Puzzle,1.5,10.5,Evening,5.5,3,3,63,64,Neutral,Light (0-2h),Adequate (5-7h),63.5,18-22,False,Medium
U0804,20,Male,Student,Strategy,1.8,12.6,Morning,7.7,4,7,94,95,Positive,Light (0-2h),Good (7h+),94.5,18-22,False,Excellent
U0805,25,Male,Student,Simulation,1.6,11.2,Evening,6.0,7,5,93,94,Neutral,Light (0-2h),Adequate (5-7h),93.5,23-27,True,Excellent
U0806,34,Female,Student,Casual,4.8,33.6,Morning,5.8,2,8,72,69,Negative,Heavy (4-6h),Adequate (5-7h),70.5,33+,False,Medium
U0807,34,Female,Working Professional,Simulation,4.8,33.6,Evening,7.7,3,4,87,88,Neutral,Heavy (4-6h),Good (7h+),87.5,33+,False,High
U0808,26,Female,Student,Strategy,1.5,10.5,Morning,7.3,9,8,86,88,Positive,Light (0-2h),Good (7h+),87.0,23-27,True,High
U0809,31,Female,Student,Puzzle,5.4,37.8,Evening,6.3,5,6,68,67,Neutral,Heavy (4-6h),Adequate (5-7h),67.5,28-32,False,Medium
U0810,29,Male,Student,Sports,3.5,24.5,Night,5.0,3,5,83,86,Neutral,Moderate (2-4h),Poor (<5h),84.5,28-32,False,High
U0811,33,Female,Working Professional,Sports,3.9,27.3,Morning,6.2,9,6,81,81,Neutral,Moderate (2-4h),Adequate (5-7h),81.0,33+,True,High
U0812,34,Male,Working Professional,Strategy,1.5,10.5,Morning,5.4,3,5,60,59,Neutral,Light (0-2h),Adequate (5-7h),59.5,33+,False,Low
U0813,28,Female,Working Professional,Casual,1.2,8.4,Night,5.9,5,5,67,72,Neutral,Light (0-2h),Adequate (5-7h),69.5,28-32,False,Medium
U0814,18,Female,Working Professional,Puzzle,5.1,35.7,Evening,5.3,4,9,89,88,Negative,Heavy (4-6h),Adequate (5-7h),88.5,18-22,False,High
U0815,30,Male,Student,Casual,5.7,39.9,Night,7.8,2,6,87,84,Neutral,Heavy (4-6h),Good (7h+),85.5,28-32,False,High
U0816,20,Female,Student,Sports,1.7,11.9,Night,5.4,9,8,84,84,Neutral,Light (0-2h),Adequate (5-7h),84.0,18-22,True,High
U0817,22,Female,Student,Sports,2.8,19.6,Night,6.3,2,5,63,67,Neutral,Moderate (2-4h),Adequate (5-7h),65.0,18-22,False,Medium
U0818,27,Female,Student,Simulation,5.1,35.7,Morning,5.9,8,6,80,83,Negative,Heavy (4-6h),Adequate (5-7h),81.5,23-27,True,High
U0819,30,Female,Student,Sports,5.6,39.2,Morning,5.1,7,7,95,99,Negative,Heavy (4-6h),Adequate (5-7h),97.0,28-32,True,Excellent
U0820,27,Male,Student,Action,3.4,23.8,Night,5.3,3,5,91,93,Neutral,Moderate (2-4h),Adequate (5-7h),92.0,23-27,False,Excellent
U0821,20,Female,Working Professional,Strategy,3.5,24.5,Morning,4.6,9,3,66,64,Neutral,Moderate (2-4h),Poor (<5h),65.0,18-22,True,Medium
U0822,18,Male,Working Professional,Sports,2.1,14.7,Evening,6.6,9,3,78,81,Neutral,Moderate (2-4h),Adequate (5-7h),79.5,18-22,True,High
U0823,24,Male,Student,Puzzle,1.4,9.8,Evening,4.9,8,6,59,60,Neutral,Light (0-2h),Poor (<5h),59.5,23-27,True,Low
U0824,24,Female,Working Professional,Strategy,5.0,35.0,Morning,7.2,4,7,91,90,Neutral,Heavy (4-6h),Good (7h+),90.5,23-27,False,Excellent
U0825,28,Female,Working Professional,Sports,6.0,42.0,Night,6.3,8,7,70,73,Neutral,Heavy (4-6h),Adequate (5-7h),71.5,28-32,True,Medium
U0826,23,Female,Student,Strategy,0.7,4.9,Night,4.9,9,5,74,75,Neutral,Light (0-2h),Poor (<5h),74.5,23-27,True,Medium
U0827,30,Male,Student,Strategy,4.5,31.5,Evening,6.3,4,8,91,87,Neutral,Heavy (4-6h),Adequate (5-7h),89.0,28-32,False,High
U0828,31,Male,Working Professional,Action,5.4,37.8,Morning,6.7,3,8,68,70,Neutral,Heavy (4-6h),Adequate (5-7h),69.0,28-32,False,Medium
U0829,24,Male,Working Professional,Action,3.3,23.1,Morning,7.6,8,6,65,64,Neutral,Moderate (2-4h),Good (7h+),64.5,23-27,True,Medium
U0830,24,Female,Student,Action,4.0,28.0,Evening,7.2,9,6,76,77,Neutral,Moderate (2-4h),Good (7h+),76.5,23-27,True,High
U0831,32,Male,Student,Simulation,1.1,7.7,Night,8.2,7,8,84,86,Positive,Light (0-2h),Good (7h+),85.0,28-32,True,High
U0832,23,Male,Student,Strategy,1.8,12.6,Evening,8.3,4,6,72,69,Positive,Light (0-2h),Good (7h+),70.5,23-27,False,Medium
U0833,26,Male,Working Professional,Puzzle,1.2,8.4,Morning,7.5,4,3,55,60,Positive,Light (0-2h),Good (7h+),57.5,23-27,False,Low
U0834,34,Male,Working Professional,Casual,1.7,11.9,Evening,4.6,5,6,58,63,Neutral,Light (0-2h),Poor (<5h),60.5,33+,False,Medium
U0835,25,Female,Student,Strategy,2.9,20.3,Morning,6.9,2,9,79,77,Neutral,Moderate (2-4h),Adequate (5-7h),78.0,23-27,False,High
U0836,20,Male,Student,Casual,0.6,4.2,Morning,4.6,2,5,67,72,Neutral,Light (0-2h),Poor (<5h),69.5,18-22,False,Medium
U0837,35,Male,Student,Simulation,4.5,31.5,Evening,4.7,3,9,75,75,Negative,Heavy (4-6h),Poor (<5h),75.0,33+,False,Medium
U0838,23,Male,Working Professional,Casual,5.7,39.9,Evening,5.0,5,3,77,77,Negative,Heavy (4-6h),Poor (<5h),77.0,23-27,False,High
U0839,29,Male,Student,Strategy,0.6,4.2,Evening,5.4,5,3,72,77,Neutral,Light (0-2h),Adequate (5-7h),74.5,28-32,False,Medium
U0840,23,Female,Student,Simulation,2.2,15.4,Evening,6.9,3,8,89,93,Neutral,Moderate (2-4h),Adequate (5-7h),91.0,23-27,False,Excellent
U0841,28,Female,Student,Puzzle,5.9,41.3,Morning,7.3,4,5,66,71,Neutral,Heavy (4-6h),Good (7h+),68.5,28-32,False,Medium
U0842,34,Male,Student,Action,3.8,26.6,Night,6.8,8,7,95,93,Neutral,Moderate (2-4h),Adequate (5-7h),94.0,33+,True,Excellent
U0843,20,Male,Student,Puzzle,4.7,32.9,Evening,5.0,5,8,82,80,Negative,Heavy (4-6h),Poor (<5h),81.0,18-22,False,High
U0844,32,Female,Student,Puzzle,2.1,14.7,Evening,5.1,5,8,57,55,Neutral,Moderate (2-4h),Adequate (5-7h),56.0,28-32,False,Low
U0845,25,Female,Working Professional,Strategy,4.0,28.0,Morning,7.5,8,8,73,68,Neutral,Moderate (2-4h),Good (7h+),70.5,23-27,True,Medium
U0846,30,Female,Student,Sports,3.5,24.5,Night,8.1,5,9,69,73,Neutral,Moderate (2-4h),Good (7h+),71.0,28-32,False,Medium
U0847,22,Male,Student,Action,0.5,3.5,Morning,8.0,3,4,58,63,Positive,Light (0-2h),Good (7h+),60.5,18-22,False,Medium
U0848,31,Female,Working Professional,Strategy,3.8,26.6,Night,7.8,5,4,87,83,Neutral,Moderate (2-4h),Good (7h+),85.0,28-32,False,High
U0849,32,Male,Working Professional,Sports,1.6,11.2,Morning,6.2,5,5,73,77,Neutral,Light (0-2h),Adequate (5-7h),75.0,28-32,False,Medium
U0850,31,Female,Student,Sports,5.7,39.9,Morning,5.9,8,4,85,87,Negative,Heavy (4-6h),Adequate (5-7h),86.0,28-32,True,High
U0851,35,Male,Student,Puzzle,4.7,32.9,Evening,6.2,3,9,74,78,Neutral,Heavy (4-6h),Adequate (5-7h),76.0,33+,False,High
U0852,20,Female,Student,Casual,3.1,21.7,Evening,6.3,8,7,93,95,Neutral,Moderate (2-4h),Adequate (5-7h),94.0,18-22,True,Excellent
U0853,33,Female,Working Professional,Sports,1.6,11.2,Night,8.2,2,3,87,87,Positive,Light (0-2h),Good (7h+),87.0,33+,False,High
U0854,30,Male,Student,Sports,2.6,18.2,Evening,6.5,3,6,57,53,Neutral,Moderate (2-4h),Adequate (5-7h),55.0,28-32,False,Low
U0855,29,Male,Working Professional,Sports,4.7,32.9,Night,7.5,7,7,86,91,Neutral,Heavy (4-6h),Good (7h+),88.5,28-32,True,High
U0856,22,Female,Working Professional,Casual,1.9,13.3,Morning,6.4,7,8,56,61,Neutral,Light (0-2h),Adequate (5-7h),58.5,18-22,True,Low
U0857,30,Female,Student,Simulation,1.9,13.3,Morning,6.9,4,3,62,58,Neutral,Light (0-2h),Adequate (5-7h),60.0,28-32,False,Low
U0858,35,Female,Working Professional,Casual,5.3,37.1,Evening,5.2,8,5,74,77,Negative,Heavy (4-6h),Adequate (5-7h),75.5,33+,True,High
U0859,29,Male,Working Professional,Casual,4.6,32.2,Morning,8.2,3,3,95,99,Neutral,Heavy (4-6h),Good (7h+),97.0,28-32,False,Excellent
U0860,18,Male,Student,Casual,5.6,39.2,Evening,6.1,6,3,65,67,Neutral,Heavy (4-6h),Adequate (5-7h),66.0,18-22,False,Medium
U0861,23,Male,Student,Sports,3.4,23.8,Morning,7.1,8,4,66,66,Neutral,Moderate (2-4h),Good (7h+),66.0,23-27,True,Medium
U0862,23,Male,Working Professional,Sports,3.3,23.1,Evening,4.9,5,4,67,62,Neutral,Moderate (2-4h),Poor (<5h),64.5,23-27,False,Medium
U0863,30,Male,Working Professional,Action,3.9,27.3,Evening,7.0,4,3,73,69,Neutral,Moderate (2-4h),Adequate (5-7h),71.0,28-32,False,Medium
U0864,19,Female,Student,Casual,0.7,4.9,Night,5.4,9,8,61,56,Neutral,Light (0-2h),Adequate (5-7h),58.5,18-22,True,Low
U0865,34,Female,Working Professional,Sports,4.8,33.6,Evening,4.7,5,7,55,56,Negative,Heavy (4-6h),Poor (<5h),55.5,33+,False,Low
U0866,30,Female,Student,Puzzle,3.8,26.6,Evening,5.8,7,5,70,70,Neutral,Moderate (2-4h),Adequate (5-7h),70.0,28-32,True,Medium
U0867,21,Female,Student,Puzzle,4.9,34.3,Evening,4.5,8,8,63,58,Negative,Heavy (4-6h),Poor (<5h),60.5,18-22,True,Medium
U0868,24,Male,Working Professional,Action,3.9,27.3,Night,7.1,9,7,81,86,Neutral,Moderate (2-4h),Good (7h+),83.5,23-27,True,High
U0869,33,Female,Student,Puzzle,2.5,17.5,Evening,4.7,7,8,83,81,Neutral,Moderate (2-4h),Poor (<5h),82.0,33+,True,High
U0870,27,Male,Student,Simulation,5.7,39.9,Night,8.3,9,8,61,62,Neutral,Heavy (4-6h),Good (7h+),61.5,23-27,True,Medium
U0871,27,Female,Student,Sports,4.8,33.6,Morning,7.4,2,4,86,82,Neutral,Heavy (4-6h),Good (7h+),84.0,23-27,False,High
U0872,20,Male,Working Professional,Casual,3.2,22.4,Morning,6.7,5,4,65,70,Neutral,Moderate (2-4h),Adequate (5-7h),67.5,18-22,False,Medium
U0873,26,Female,Student,Casual,1.4,9.8,Morning,8.2,8,9,72,70,Positive,Light (0-2h),Good (7h+),71.0,23-27,True,Medium
U0874,20,Female,Working Professional,Casual,5.6,39.2,Night,7.0,9,3,76,74,Neutral,Heavy (4-6h),Adequate (5-7h),75.0,18-22,True,Medium
U0875,26,Male,Working Professional,Action,4.5,31.5,Morning,6.0,8,9,69,67,Neutral,Heavy (4-6h),Adequate (5-7h),68.0,23-27,True,Medium
U0876,29,Male,Working Professional,Sports,1.0,7.0,Night,7.5,5,8,62,66,Positive,Light (0-2h),Good (7h+),64.0,28-32,False,Medium
U0877,28,Female,Student,Simulation,4.6,32.2,Night,5.7,5,9,79,80,Negative,Heavy (4-6h),Adequate (5-7h),79.5,28-32,False,High
U0878,28,Male,Working Professional,Strategy,3.8,26.6,Evening,5.4,8,3,89,91,Neutral,Moderate (2-4h),Adequate (5-7h),90.0,28-32,True,High
U0879,28,Female,Student,Puzzle,4.2,29.4,Night,5.1,6,4,57,61,Negative,Heavy (4-6h),Adequate (5-7h),59.0,28-32,False,Low
U0880,19,Female,Student,Casual,3.7,25.9,Morning,7.0,5,6,73,74,Neutral,Moderate (2-4h),Adequate (5-7h),73.5,18-22,False,Medium
U0881,33,Female,Working Professional,Casual,5.2,36.4,Morning,8.2,5,8,58,55,Neutral,Heavy (4-6h),Good (7h+),56.5,33+,False,Low
U0882,30,Female,Student,Simulation,6.0,42.0,Night,6.7,7,6,85,85,Neutral,Heavy (4-6h),Adequate (5-7h),85.0,28-32,True,High
U0883,21,Male,Working Professional,Simulation,2.1,14.7,Morning,7.3,5,8,90,91,Neutral,Moderate (2-4h),Good (7h+),90.5,18-22,False,Excellent
U0884,22,Female,Working Professional,Puzzle,5.2,36.4,Morning,7.3,9,8,65,69,Neutral,Heavy (4-6h),Good (7h+),67.0,18-22,True,Medium
U0885,21,Male,Working Professional,Sports,1.7,11.9,Night,7.7,5,8,55,55,Positive,Light (0-2h),Good (7h+),55.0,18-22,False,Low
U0886,19,Male,Working Professional,Simulation,5.1,35.7,Evening,8.2,3,5,85,82,Neutral,Heavy (4-6h),Good (7h+),83.5,18-22,False,High
U0887,25,Female,Working Professional,Puzzle,5.8,40.6,Night,7.0,8,4,57,53,Neutral,Heavy (4-6h),Adequate (5-7h),55.0,23-27,True,Low
